193
0.0 0.0 0.0
1.73318e-05 0.000996099 0.0
6.91536e-05 0.0019969 0.0
0.000155821 0.00300724 0.0
0.000278317 0.0040319 0.0
0.000438252 0.00507572 0.0
0.000637861 0.00614359 0.0
0.000880021 0.00724044 0.0
0.00116831 0.00837107 0.0
0.00150698 0.00954031 0.0
0.00190088 0.0107527 0.0
0.00235535 0.0120126 0.0
0.00287621 0.0133238 0.0
0.00346953 0.0146897 0.0
0.00414156 0.0161129 0.0
0.00489846 0.0175952 0.0
0.00574603 0.0191374 0.0
0.00668948 0.0207394 0.0
0.00773353 0.0223998 0.0
0.00888216 0.024116 0.0
0.010138 0.0258844 0.0
0.0115021 0.0276999 0.0
0.0129746 0.0295567 0.0
0.0145545 0.0314476 0.0
0.0162393 0.0333649 0.0
0.0180246 0.0353001 0.0
0.0199049 0.0372442 0.0
0.0218742 0.0391883 0.0
0.0239247 0.0411232 0.0
0.0260474 0.0430402 0.0
0.0282332 0.0449311 0.0
0.0304725 0.046788 0.0
0.0327551 0.0486045 0.0
0.0350706 0.0503744 0.0
0.0374097 0.0520933 0.0
0.0397636 0.0537571 0.0
0.0421238 0.0553634 0.0
0.0444826 0.0569106 0.0
0.0468336 0.0583979 0.0
0.0491717 0.0598255 0.0
0.051493 0.0611943 0.0
0.0537938 0.0625059 0.0
0.0560719 0.0637623 0.0
0.0583265 0.0649661 0.0
0.0605575 0.0661196 0.0
0.0627655 0.0672258 0.0
0.0649511 0.0682873 0.0
0.0671154 0.0693071 0.0
0.0692598 0.0702876 0.0
0.0713863 0.0712315 0.0
0.073497 0.0721411 0.0
0.0755935 0.0730183 0.0
0.0776775 0.0738653 0.0
0.0797502 0.0746837 0.0
0.0818128 0.0754752 0.0
0.0838664 0.0762412 0.0
0.0859126 0.0769829 0.0
0.0879525 0.0777014 0.0
0.089987 0.0783979 0.0
0.0920174 0.0790733 0.0
0.0940444 0.0797288 0.0
0.0960694 0.0803653 0.0
0.0980938 0.0809838 0.0
0.10012 0.0815853 0.0
0.102149 0.0821708 0.0
0.104186 0.0827413 0.0
0.106232 0.083298 0.0
0.108291 0.083842 0.0
0.110368 0.0843745 0.0
0.112468 0.0848969 0.0
0.114596 0.0854103 0.0
0.116758 0.0859158 0.0
0.118962 0.0864147 0.0
0.121215 0.086908 0.0
0.123526 0.0873968 0.0
0.125902 0.0878821 0.0
0.128355 0.0883649 0.0
0.130894 0.0888459 0.0
0.133529 0.0893256 0.0
0.136273 0.0898043 0.0
0.139136 0.0902822 0.0
0.142131 0.0907591 0.0
0.145271 0.0912347 0.0
0.148569 0.0917083 0.0
0.152037 0.0921788 0.0
0.155688 0.092645 0.0
0.159533 0.0931052 0.0
0.163584 0.0935571 0.0
0.167852 0.0939984 0.0
0.172346 0.0944264 0.0
0.177073 0.094838 0.0
0.182038 0.09523 0.0
0.187243 0.0955988 0.0
0.19269 0.0959407 0.0
0.198375 0.0962529 0.0
0.204292 0.0965321 0.0
0.210432 0.0967752 0.0
0.216785 0.0969796 0.0
0.223337 0.0971429 0.0
0.230076 0.0972629 0.0
0.236984 0.097338 0.0
0.244045 0.0973672 0.0
0.251244 0.09735 0.0
0.258561 0.0972859 0.0
0.265982 0.0971754 0.0
0.273492 0.0970192 0.0
0.281075 0.0968182 0.0
0.28872 0.0965735 0.0
0.296417 0.0962864 0.0
0.304154 0.0959585 0.0
0.311926 0.0955915 0.0
0.319727 0.0951872 0.0
0.327554 0.0947475 0.0
0.335404 0.0942738 0.0
0.343277 0.0937671 0.0
0.351174 0.0932286 0.0
0.359095 0.0926592 0.0
0.367047 0.0920598 0.0
0.375035 0.0914308 0.0
0.383067 0.0907726 0.0
0.391149 0.0900847 0.0
0.399294 0.0893665 0.0
0.407511 0.0886172 0.0
0.415816 0.0878354 0.0
0.424223 0.0870195 0.0
0.432749 0.0861674 0.0
0.441413 0.0852764 0.0
0.450235 0.0843434 0.0
0.459237 0.0833651 0.0
0.46844 0.0823375 0.0
0.477867 0.0812564 0.0
0.487539 0.080117 0.0
0.497479 0.0789147 0.0
0.507705 0.0776445 0.0
0.518233 0.0763014 0.0
0.529076 0.0748806 0.0
0.540242 0.0733778 0.0
0.551734 0.0717893 0.0
0.56355 0.0701126 0.0
0.575681 0.0683462 0.0
0.588114 0.0664902 0.0
0.600829 0.0645465 0.0
0.613802 0.062519 0.0
0.627005 0.0604139 0.0
0.640405 0.058239 0.0
0.653957 0.0560032 0.0
0.667609 0.0537163 0.0
0.681303 0.0513893 0.0
0.694973 0.0490335 0.0
0.708552 0.0466611 0.0
0.721972 0.0442845 0.0
0.735168 0.0419167 0.0
0.74808 0.0395703 0.0
0.760652 0.0372577 0.0
0.772836 0.0349903 0.0
0.784592 0.0327783 0.0
0.795885 0.0306306 0.0
0.806692 0.0285544 0.0
0.816998 0.0265554 0.0
0.826795 0.0246375 0.0
0.836088 0.0228031 0.0
0.844888 0.021053 0.0
0.853207 0.019386 0.0
0.861066 0.0177999 0.0
0.868493 0.0162913 0.0
0.875516 0.0148563 0.0
0.882168 0.0134898 0.0
0.888478 0.0121865 0.0
0.89448 0.0109408 0.0
0.900205 0.00974687 0.0
0.905684 0.0085994 0.0
0.910946 0.00749305 0.0
0.916018 0.00642274 0.0
0.920922 0.00538385 0.0
0.925682 0.00437211 0.0
0.930315 0.00338384 0.0
0.93484 0.00241574 0.0
0.93927 0.00146496 0.0
0.943618 0.000528874 0.0
0.947893 -0.000394657 0.0
0.952106 -0.00130746 0.0
0.956264 -0.00221098 0.0
0.960374 -0.00310654 0.0
0.964443 -0.00399533 0.0
0.968475 -0.00487837 0.0
0.972475 -0.00575646 0.0
0.976447 -0.00663041 0.0
0.980395 -0.00750091 0.0
0.984323 -0.00836865 0.0
0.988235 -0.00923438 0.0
0.992134 -0.0100986 0.0
0.996023 -0.010962 0.0
1.0 -0.011846 0.0
